CCN,REPORTDATETIME,SHIFT,OFFENSE,METHOD,LASTMODIFIEDDATE,BLOCKSITEADDRESS,BLOCKXCOORD,BLOCKYCOORD,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,START_DATE,END_DATE,lat,lon
13117098,8/18/2013 12:29:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,2500 - 2599 BLOCK OF SAVANNAH STREET SE,402765.91942452,131175.3820071610,8,8B,SEVENTH,704,38,,007409 1,007409,Precinct 116,8/18/2013 12:29:00 AM,8/18/2013 12:29:00 AM,38.8483785729191,-76.9681370044506
13117111,8/18/2013 12:55:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,1000 - 1099 BLOCK OF L STREET NW,397700,137368,2,2F,THIRD,307,8,,004902 2,004902,Precinct 129,8/18/2013 12:55:00 AM,8/18/2013 12:55:00 AM,38.9041654649919,-77.0265163922842
13117207,8/18/2013 4:43:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,500 - 599 BLOCK OF FLORIDA AVENUE NE,400096,137623,6,6C,FIFTH,506,25,,010600 2,010600,Precinct 83,8/18/2013 4:43:00 AM,8/18/2013 4:43:00 AM,38.9064655980962,-76.998893193169
13117225,8/18/2013 5:37:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1920 - 2011 BLOCK OF SAVANNAH STREET SE,402184,130991,8,8B,SEVENTH,704,38,,007409 2,007409,Precinct 116,8/18/2013 5:20:00 AM,8/18/2013 5:37:00 AM,38.8467192160957,-76.9748412178575
13117481,8/18/2013 6:07:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,6300  - 6399 BLOCK OF GEORGIA AVENUE NW,397612,144311,4,4A,FOURTH,402,17,,001804 2,001804,Precinct 60,8/18/2013 4:44:00 AM,8/18/2013 4:45:00 AM,38.9667098483025,-77.0275550937095
13117547,8/18/2013 10:41:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,3266 - 3399 BLOCK OF 23RD STREET SE,402493.7252482670,131260.9635432410,8,8E,SEVENTH,704,38,,007403 1,007403,Precinct 116,8/18/2013 10:25:00 PM,8/18/2013 10:41:00 PM,38.8491503425427,-76.9712723319008
13117613,8/19/2013 12:55:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:06 AM,1200 - 1249 BLOCK OF PLEASANT STREET SE,400912.66543880,132891.7027127540,8,8A,SEVENTH,701,28,,007503 1,007503,Precinct 114,8/19/2013 1:00:00 AM,8/19/2013 1:10:00 AM,38.8638437968807,-76.9894839468799
13117624,8/19/2013 4:42:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,3100 - 3299 BLOCK OF ADAMS STREET NE,403249,139270,5,5C,FOURTH,405,24,,011100 1,011100,Precinct 71,8/19/2013 1:32:00 AM,8/19/2013 1:32:00 AM,38.9212963263313,-76.9625337151634
13117818,8/19/2013 2:05:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,5300 - 5399 BLOCK OF E STREET SE,406453,134892,7,7E,SIXTH,604,33,,009905 3,009905,Precinct 105,8/18/2013 6:00:00 PM,8/18/2013 6:10:00 PM,38.8818400713181,-76.9256274966335
13117917,8/19/2013 5:51:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,3100 - 3199 BLOCK OF GEORGIA AVENUE NW,397979,140183,1,1A,THIRD,302,2,,003100 1,003100,Precinct 38,8/19/2013 5:45:00 PM,8/19/2013 5:50:00 PM,38.9295246012174,-77.0233081249768
13118066,8/20/2013 12:47:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,1500 - 1599 BLOCK OF 5TH STREET NW,398358,138057,6,6E,THIRD,308,7,,004801 1,004801,Precinct 18,8/19/2013 11:28:00 PM,8/19/2013 11:38:00 PM,38.910373691174,-77.0189320459341
13118134,8/20/2013 4:43:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,4680 - 4699 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399037,128205,8,8D,FOURTH,405,,,010900 2,010900,Precinct 126,8/15/2013 10:00:00 PM,8/20/2013 3:15:00 AM,38.821623834457,-77.0110894656947
13118138,8/20/2013 2:44:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,1900 - 1999 BLOCK OF 9TH STREET NW,397921,138712,1,1B,THIRD,305,3,,004400 2,004400,Precinct 137,8/20/2013 2:42:00 AM,8/20/2013 2:43:00 AM,38.9162732264802,-77.023972581946
13118589,8/20/2013 10:56:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,FITCH STREET SE AND SOUTHERN AVENUE SE,406577.06998806,134839.21001056,7,7E,SIXTH,604,33,,007707 1,007707,Precinct 105,8/20/2013 10:30:00 PM,8/20/2013 10:56:00 PM,38.8813635994742,-76.9241980636063
13118616,8/21/2013 12:10:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,2 - 199 BLOCK OF GALVESTON STREET SW,399228.0242532370,128424.5283086090,8,8D,SEVENTH,708,39,,009807 2,009807,Precinct 126,8/21/2013 12:01:00 AM,8/21/2013 12:04:00 AM,38.8236016380609,-77.0088899643308
13118673,8/21/2013 6:10:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,1500 - 1599 BLOCK OF BENNING ROAD NE,401521,136902,6,6A,FIFTH,507,23,,007901 4,007901,Precinct 81,8/21/2013 5:15:00 AM,8/21/2013 5:16:00 AM,38.8999692647491,-76.9824656261379
13118767,8/21/2013 11:30:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,3300 - 3399 BLOCK OF 14TH PLACE SE,401351.1429752070,130628.6811106540,8,8E,SEVENTH,705,38,,007304 1,007304,Precinct 120,8/21/2013 10:57:00 AM,8/21/2013 10:57:00 AM,38.8434569605774,-76.9844360997374
13118966,8/21/2013 7:50:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,1600 - 1699 BLOCK OF LAWRENCE STREET NE,401571,140458,5,5B,FIFTH,504,22,,009301 1,009301,Precinct 70,8/21/2013 5:22:00 PM,8/21/2013 5:25:00 PM,38.932002805528,-76.9818810802296
13119007,8/21/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:07 AM,4200 - 4232 BLOCK OF 4TH STREET SE,399950,128916,8,8D,SEVENTH,706,39,,009811 1,009811,Precinct 125,8/21/2013 6:51:00 PM,8/21/2013 6:56:00 PM,38.8280293835434,-77.0005758286832
13119094,8/22/2013 12:57:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,800  - 899 BLOCK OF DECATUR STREET NW,397874,142269,4,4D,FOURTH,407,18,,002201 2,002201,Precinct 55,8/21/2013 11:00:00 PM,8/21/2013 11:08:00 PM,38.9483156531251,-77.0245255497406
13119121,8/22/2013 12:25:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,1901 - 2299 BLOCK OF GOOD HOPE ROAD SE,402094,132953,8,8B,SEVENTH,701,28,,007504 1,007504,Precinct 114,8/22/2013 12:25:00 AM,8/22/2013 12:25:00 AM,38.8643939689356,-76.9758720071404
13119228,8/22/2013 8:21:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE,401356,134668,6,6B,FIRST,108,26,CAPITOL HILL,007100 2,007100,Precinct 91,8/21/2013 6:45:00 AM,8/21/2013 7:00:00 AM,38.879844826268,-76.9843721859698
13119372,8/22/2013 2:39:00 PM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,1600  - 1699 BLOCK OF MYRTLE STREET NW,396704,146575,4,4A,FOURTH,401,16,,001600 4,001600,Precinct 62,8/22/2013 2:00:00 PM,8/22/2013 2:10:00 PM,38.9871015323705,-77.0380433770725
13119403,8/22/2013 4:33:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,1 - 99 BLOCK OF CHANNING STREET NW,399081,139388,5,5E,FIFTH,501,21,,003301 1,003301,Precinct 135,8/22/2013 4:25:00 PM,8/22/2013 4:26:00 PM,38.922364833901,-77.0105977318505
13119429,8/22/2013 5:20:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,1300 - 1399 BLOCK OF EMERSON STREET NE,401192,142485,5,5A,FOURTH,405,20,,009503 1,009503,Precinct 67,8/22/2013 5:15:00 PM,8/22/2013 5:18:00 PM,38.9502632045368,-76.9862487047188
13119552,8/22/2013 8:40:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,1200 - 1220 BLOCK OF 5TH STREET NW,398358,137576,6,6E,THIRD,308,7,,004802 2,004802,Precinct 18,8/22/2013 8:40:00 PM,8/22/2013 8:40:00 PM,38.9060406772567,-77.0189308958633
13119672,8/23/2013 1:05:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,300 - 449 BLOCK OF RALEIGH STREET SE,399882,130690,8,8C,SEVENTH,707,39,,010400 1,010400,Precinct 123,8/23/2013 1:01:00 AM,8/23/2013 1:01:00 AM,38.8440103780846,-77.0013592598951
13119685,8/23/2013 1:13:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,2810 - 2899 BLOCK OF 30TH STREET NE,403059,139948,5,5C,FIFTH,503,24,,011100 1,011100,Precinct 71,8/23/2013 12:45:00 AM,8/23/2013 1:12:00 AM,38.9274046476486,-76.9647217043207
13119702,8/23/2013 2:56:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:08 AM,2010 - 2117 BLOCK OF 2ND STREET NW,398728,138946,1,1B,THIRD,306,3,,003400 1,003400,Precinct 20,8/23/2013 2:45:00 AM,8/23/2013 2:56:00 AM,38.9183827142288,-77.0146676411665
13119765,8/23/2013 7:26:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,1500 - 1599 BLOCK OF OLIVE STREET NE,405665.06896321,137980.0398694760,7,7D,SEVENTH,707,31,,009601 1,009601,Precinct 92,8/23/2013 5:00:00 AM,8/23/2013 5:05:00 AM,38.9096636847912,-76.9346831385048
13119820,8/23/2013 10:30:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,1200 - 1220 BLOCK OF 5TH STREET NW,398358,137576,6,6E,THIRD,308,7,,004802 2,004802,Precinct 18,8/23/2013 10:14:00 AM,8/23/2013 10:16:00 AM,38.9060406772567,-77.0189308958633
13119921,8/23/2013 2:27:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,W STREET SE AND MARTIN LUTHER KING JR AVENUE SE,400886.99081478,133004.95288886,8,8A,SEVENTH,701,28,ANACOSTIA,007503 1,007503,Precinct 114,8/23/2013 2:14:00 PM,8/23/2013 2:18:00 PM,38.864864027642,-76.9897796328584
13120072,8/23/2013 6:18:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,1400 - 1499 BLOCK OF 41ST STREET SE,404819.5800024260,133531.2196733480,7,7B,SIXTH,605,34,,009902 1,009902,Precinct 110,8/23/2013 6:18:00 PM,8/23/2013 6:18:00 PM,38.8695920950553,-76.9444626228196
13120073,8/23/2013 7:22:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,1400 - 1499 BLOCK OF 41ST STREET SE,404819.5800024260,133531.2196733480,7,7B,SIXTH,605,34,,009902 1,009902,Precinct 110,8/23/2013 7:22:00 PM,8/23/2013 7:22:00 PM,38.8695920950553,-76.9444626228196
13120096,8/23/2013 10:00:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,856 - 883 BLOCK OF SOUTHERN AVENUE SE,400702,128971,8,8D,SEVENTH,706,39,,,,Precinct 125,8/23/2013 5:46:00 PM,8/23/2013 9:00:00 PM,38.8285245706257,-76.9919153092127
13120220,8/24/2013 12:02:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,2300 - 2399 BLOCK OF RAYNOLDS PLACE SE,402229,132014,8,8B,SEVENTH,702,36,,007408 1,007408,Precinct 115,8/24/2013 12:02:00 AM,8/24/2013 12:02:00 AM,38.8559347305753,-76.9743195212614
13120279,8/24/2013 2:43:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,5300 - 5399 BLOCK OF CLAY TERRACE NE,406577,136220,7,7C,SIXTH,608,31,,007808 1,007808,Precinct 96,8/24/2013 2:13:00 AM,8/24/2013 2:17:00 AM,38.8938022742543,-76.924185653907
13120295,8/24/2013 12:00:00 AM,MIDNIGHT,HOMICIDE,GUN,9/23/2014 8:34:07 AM,700 BLOCK OF LANGSTON TERRACE NE,402318,136854,5,5D,FIFTH,507,23,,008904 1,008904,Precinct 79,8/23/2013 11:12:00 PM,8/23/2013 11:12:00 PM,38.8995351231899,-76.9732778227603
13120651,8/24/2013 6:06:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,4900  - 4999 BLOCK OF 3RD STREET NW,398629,142522,4,4D,FOURTH,407,18,,002202 3,002202,Precinct 55,8/24/2013 6:00:00 PM,8/24/2013 6:05:00 PM,38.950596249521,-77.0158163707527
13120708,8/24/2013 10:11:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,3200 - 3299 BLOCK OF ELY PLACE SE,403416.3550091230,135089.2952907940,7,7B,SIXTH,603,32,,007708 2,007708,Precinct 132,8/24/2013 7:50:00 PM,8/24/2013 8:00:00 PM,38.883634425816,-76.9606246328974
13120721,8/24/2013 9:09:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,3300 - 3699 BLOCK OF F STREET SE,403537,134907,7,7B,SIXTH,603,34,,007708 2,007708,Precinct 132,8/24/2013 9:09:00 PM,8/24/2013 9:09:00 PM,38.881991762619,-76.95923507155
13120734,8/24/2013 9:21:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,600 - 623 BLOCK OF Q STREET NW,398229,138140,6,6E,THIRD,308,7,,004801 1,004801,Precinct 18,8/24/2013 9:21:00 PM,8/24/2013 9:21:00 PM,38.9111211329899,-77.0204196131279
13120869,8/25/2013 2:33:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,445 - 516 BLOCK OF 15TH STREET NE,401418,136504,6,6A,FIFTH,507,25,,008001 2,008001,Precinct 81,8/25/2013 1:20:00 AM,8/25/2013 1:30:00 AM,38.8963841091522,-76.9836538510377
13120939,8/25/2013 3:42:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,785 - 4375 BLOCK OF BARNABY ROAD SE,400350,128897,8,8D,SEVENTH,706,39,,009811 2,009811,Precinct 125,8/25/2013 3:42:00 AM,8/25/2013 3:42:00 AM,38.8278581544709,-76.9959692088818
13120988,8/25/2013 5:47:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,2900 - 2918 BLOCK OF GEORGIA AVENUE NW,398006,139949,1,1B,THIRD,302,2,,003100 1,003100,Precinct 37,8/25/2013 5:25:00 AM,8/25/2013 5:45:00 AM,38.9274167180972,-77.0229960550785
13121087,8/25/2013 1:30:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,2100 - 2199 BLOCK OF 1ST STREET NW,398946,138974,5,5E,FIFTH,501,21,,003301 3,003301,Precinct 135,8/25/2013 1:25:00 PM,8/25/2013 1:30:00 PM,38.918635235909,-77.0121538903379
13121269,8/25/2013 8:42:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:06 AM,700 - 799 BLOCK OF 7TH STREET NE,400332,136856,6,6C,FIRST,104,25,,008302 1,008302,Precinct 83,8/25/2013 8:25:00 PM,8/25/2013 8:30:00 PM,38.8995561334351,-76.996172663791
13121314,8/25/2013 9:55:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,5400  - 5499 BLOCK OF ILLINOIS AVENUE NW,397649,143089,4,4D,FOURTH,403,18,,002101 5,002101,Precinct 56,8/25/2013 9:34:00 PM,8/25/2013 9:45:00 PM,38.9557018615378,-77.0271239616968
13121557,8/26/2013 1:59:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:07 AM,1424 - 1499 BLOCK OF R STREET NW,397060,138305,2,2F,THIRD,301,7,,005201 4,005201,Precinct 16,8/26/2013 1:59:00 PM,8/26/2013 1:59:00 PM,38.9126043758829,-77.0338988774493
13121672,8/26/2013 4:42:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,4180 - 4530 BLOCK OF LIVINGSTON ROAD SE,399688,128741,8,8D,SEVENTH,708,39,,009810 1,009810,Precinct 125,8/26/2013 4:30:00 PM,8/26/2013 4:32:00 PM,38.8264528476465,-77.0035930916557
13121739,8/26/2013 6:38:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,1800 - 1899 BLOCK OF SAVANNAH STREET SE,401930,130945,8,8B,SEVENTH,704,38,,007409 3,007409,Precinct 116,8/26/2013 6:38:00 PM,8/26/2013 6:38:00 PM,38.8463054217637,-76.9777673223667
13121823,8/26/2013 10:57:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,400 - 599 BLOCK OF MISSISSIPPI AVENUE SE,400035.1431659860,129903.3386779810,8,8C,SEVENTH,705,39,,009804 2,009804,Precinct 122,8/26/2013 10:50:00 PM,8/26/2013 10:57:00 PM,38.8369237863831,-76.9995952207214
13121857,8/27/2013 12:32:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,600 - 699 BLOCK OF 53RD STREET SE,406419,134754,7,7E,SIXTH,604,33,,007707 1,007707,Precinct 105,8/27/2013 12:32:00 AM,8/27/2013 12:32:00 AM,38.8805971630147,-76.9260206442193
13121904,8/27/2013 6:14:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,1600 - 1637 BLOCK OF 18TH STREET SE,401821,133587,8,8A,SIXTH,607,34,,007601 4,007601,Precinct 140,8/27/2013 6:14:00 AM,8/27/2013 6:14:00 AM,38.8701059082529,-76.9790159543802
13121986,8/27/2013 10:05:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:09 AM,2700 - 2899 BLOCK OF LANGSTON PLACE SE,402379,132035,8,8B,SEVENTH,702,36,,007502 1,007502,Precinct 115,8/27/2013 9:00:00 AM,8/27/2013 10:05:00 AM,38.8561235146128,-76.9725912872979
13122070,8/27/2013 12:40:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,BENNING ROAD NE AND 19TH STREET NE,402059.41225586,136779.78294036,7,7D,FIFTH,507,,,007903 1,007903,Precinct 80,8/25/2013 2:00:00 AM,8/25/2013 2:04:00 AM,38.898867193087,-76.9762590751205
13122207,8/27/2013 7:00:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,1500 - 1599 BLOCK OF C STREET NE,401478,136163,6,6A,FIFTH,507,25,,008002 2,008002,Precinct 86,8/27/2013 5:25:00 PM,8/27/2013 5:27:00 PM,38.893312157315,-76.9829629281611
13122230,8/27/2013 5:07:00 PM,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,500  - 599 BLOCK OF BUCHANAN STREET NW,398238,142046,4,4C,FOURTH,407,18,,002400 2,002400,Precinct 46,8/26/2013 12:00:00 PM,8/26/2013 12:20:00 PM,38.946307612468,-77.0203258707538
13122365,8/28/2013 12:09:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1400 - 1499 BLOCK OF SWANN STREET NW,397116,138552,2,2B,THIRD,301,3,,004300 2,004300,Precinct 141,8/27/2013 11:10:00 PM,8/27/2013 11:12:00 PM,38.9148296202911,-77.0332542220495
13122382,8/28/2013 1:15:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,MARTIN LUTHER KING JR AVENUE SE AND MILWAUKEE PLACE SE,400346.73001428,131137.90002313,8,8C,SEVENTH,703,,,010400 2,010400,Precinct 119,8/27/2013 11:50:00 PM,8/27/2013 11:50:00 PM,38.8480451988445,-76.9960057386378
13122432,8/28/2013 2:00:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,500  - 699 BLOCK OF HAMILTON STREET NW,398184,142799,4,4D,FOURTH,403,18,,002101 3,002101,Precinct 56,8/28/2013 1:45:00 AM,8/28/2013 1:50:00 AM,38.9530907333125,-77.0209507910608
13122433,8/28/2013 2:14:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,5000 - 5099 BLOCK OF B STREET SE,406139,135409,7,7E,SIXTH,604,33,,009904 2,009904,Precinct 104,8/28/2013 2:14:00 AM,8/28/2013 2:14:00 AM,38.8864996526863,-76.9292418083061
13122645,8/28/2013 1:42:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,V STREET NW AND 2ND STREET NW,398726.03999677,138977.09999840,1,5E,THIRD,306,3,,003400 1,003400,Precinct 20,8/28/2013 1:15:00 PM,8/28/2013 1:20:00 PM,38.9186628703761,-77.0146902999953
13122894,8/28/2013 11:08:00 PM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,1400  - 1499 BLOCK OF TUCKERMAN STREET NW,397010,144406,4,4A,FOURTH,402,17,,001803 2,001803,Precinct 60,8/28/2013 11:08:00 PM,8/28/2013 11:08:00 PM,38.9675637881907,-77.0345019757657
13122901,8/28/2013 11:57:00 PM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,ALLISON STREET NW AND GEORGIA AVENUE NW,397716.89999583,141907.71001712,4,4C,FOURTH,404,18,,002400 2,002400,Precinct 48,8/28/2013 10:30:00 PM,8/28/2013 10:50:00 PM,38.9450606576236,-77.0263366538877
13122939,8/29/2013 1:38:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:09 AM,4800 - 4899 BLOCK OF TEXAS AVENUE SE,405306,135694,7,7E,SIXTH,603,33,,009906 1,009906,Precinct 103,8/29/2013 1:38:00 AM,8/29/2013 1:38:00 AM,38.8890724615936,-76.9388407730047
13122962,8/29/2013 4:15:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,1424 - 1455 BLOCK OF CEDAR STREET SE,401238,132700,8,8A,SEVENTH,701,28,,007503 2,007503,Precinct 114,8/29/2013 3:30:00 AM,8/29/2013 4:00:00 AM,38.8621164612725,-76.9857356725074
13123014,8/29/2013 9:56:00 AM,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:07 AM,100  - 199 BLOCK OF ROCK CREEK CHURCH ROAD NW,398894,141641,4,4C,FOURTH,407,21,,002301 2,002301,Precinct 46,8/29/2013 9:56:00 AM,8/29/2013 9:56:00 AM,38.9426603283246,-77.0127578109183
13123161,8/29/2013 2:41:00 PM,DAY,ROBBERY,GUN,9/23/2014 8:34:06 AM,748 - 769 BLOCK OF 19TH STREET NE,402062,136814,5,5D,FIFTH,507,23,,008904 2,008904,Precinct 79,8/29/2013 2:35:00 PM,8/29/2013 2:39:00 PM,38.8991754266034,-76.9762291408687
13123171,8/29/2013 5:10:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:09 AM,300 - 449 BLOCK OF RALEIGH STREET SE,399882,130690,8,8C,SEVENTH,707,39,,010400 1,010400,Precinct 123,8/29/2013 3:15:00 PM,8/29/2013 3:20:00 PM,38.8440103780846,-77.0013592598951
13123358,8/29/2013 10:15:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,600 - 699 BLOCK OF 44TH STREET NE,405275.0473948480,136678.8200602690,7,7D,SIXTH,602,30,,007803 2,007803,Precinct 99,8/29/2013 10:15:00 PM,8/29/2013 10:15:00 PM,38.8979442682683,-76.9391899843276
13123456,8/30/2013 1:16:00 AM,MIDNIGHT,SEX ABUSE,GUN,9/23/2014 8:34:08 AM,2200 - 2325 BLOCK OF AINGER PLACE SE,402277.9410560670,132267.6019121750,8,8B,SEVENTH,701,36,,007502 1,007502,Precinct 134,8/30/2013 1:16:00 AM,8/30/2013 1:16:00 AM,38.8582191589495,-76.973754827659
13123547,8/30/2013 9:04:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:08 AM,5000 - 5099 BLOCK OF CALL PLACE SE,406101,135185,7,7E,SIXTH,604,33,,009904 2,009904,Precinct 104,8/30/2013 8:45:00 AM,8/30/2013 9:04:00 AM,38.88448204032,-76.9296817853568
13123580,8/30/2013 10:02:00 AM,DAY,ROBBERY,GUN,9/23/2014 8:34:09 AM,C STREET SE AND 50TH STREET SE,406016.82998754,135276.35999497,7,7E,SIXTH,604,33,,009904 1,009904,Precinct 104,8/30/2013 10:02:00 AM,8/30/2013 10:02:00 AM,38.8853056258944,-76.9306511022558
13123831,8/30/2013 6:51:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:07 AM,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,398101,138793,1,1B,THIRD,306,3,,003500 2,003500,Precinct 37,8/30/2013 6:49:00 PM,8/30/2013 6:50:00 PM,38.9170033086667,-77.0218972578455
13123871,8/30/2013 9:00:00 PM,EVENING,ROBBERY,GUN,9/23/2014 8:34:08 AM,1400 - 1499 BLOCK OF HARVARD STREET NW,397056,139838,1,1A,THIRD,304,2,,003700 2,003700,Precinct 36,8/30/2013 8:21:00 PM,8/30/2013 8:26:00 PM,38.9264141259886,-77.0339515722795
13123970,8/31/2013 1:45:00 AM,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,9/23/2014 8:34:08 AM,700  - 799 BLOCK OF TUCKERMAN STREET NW,397978,144375,4,4B,FOURTH,402,17,,001901 4,001901,Precinct 59,8/30/2013 10:36:00 PM,8/30/2013 10:37:00 PM,38.967287294841,-77.0233320145273
13124014,8/31/2013 1:11:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:07 AM,800 - 899 BLOCK OF 21ST STREET NE,402239,137071,5,5D,FIFTH,507,23,,008904 1,008904,Precinct 79,8/31/2013 1:11:00 AM,8/31/2013 1:11:00 AM,38.9014901414895,-76.9741878366861
13124053,8/31/2013 2:40:00 AM,MIDNIGHT,ROBBERY,GUN,9/23/2014 8:34:06 AM,2300 - 2499 BLOCK OF 11TH STREET NW,397655.46,139302.91,1,1B,THIRD,304,2,,003600 3,003600,Precinct 23,8/31/2013 2:20:00 AM,8/31/2013 2:30:00 AM,38.9215956687274,-77.0270364946109
